1112,没想到 大盘高开那么多,跳谁啊，砸啊,None,中粮屯河,1
1113,又要当生化和地产的孙子我擦,又要当生化和地产的孙子我擦,None,中粮屯河,0
1114,砸出恐慌盘,砸盘就要真砸,None,国旅联合,0
1115,谁在做?,谁在做?,None,国发股份,2
1116,RLM,TMD;一买就跌。,None,东方金钰,0
1117,300037什么意思？,300037什么意思？,None,新宙邦,2
1118,,[看空][看空][看空][看空][看空][看空][看空],股东,博通股份,0
1119,银鸽这垃圾纹丝不动啊！什么情况啊！早盘拉拉就算了啊？大盘这么好为啥反其道而行呢！？不耗了！3.74成本现在有了几毛利润五万股也有两万利润了！先出了再说！忒垃圾了！浪费时间,银鸽这垃圾纹丝不动啊！什么情况啊！早盘拉拉就算了啊？大盘这么好为啥反其道而行呢,None,银鸽投资,0
1120,套的不多的就赶紧换股吧！,小散们都清醒一点吧！,股东,亿阳信通,0
1121,进亚太科技 要拉升了,此股垃圾 已出,None,美锦能源,2
1122,本人看盘买入，明天低开再入，和腾讯合股的，要和阿里一较高下！坚决看好,看中其和腾讯合股民营银行,股东,健康元,1
1123,,旷世利好！八月头高层主持援藏会议！,None,西藏旅游,1
1124,当前银行的市盈率4倍，向银行股靠齐，将跌破1。5元,逃命！,None,健康元,0
1125,"大变革时代 未被充分挖掘的电子平台www.eastmoney.com 2014年03月06日 00:01 国泰君安 熊俊,毛平K图 000733_1现价：13.52 涨跌：-0.23 涨幅：-1.67% 总手：20094 金额（万）：2713 换手率：0.56%相关股票辉煌科技(26.29 2.74%)杰赛科技(9.17 2.69%)二六三(11.27 1.81%)汇源通信(8.18 1.74%)拓维信息(17.62 1.61%)烽火通信(12.79 1.59%)首次覆盖，给予增持评级。核心业务将为公司发展带来确定性，预计2013-2015 年营收为31.38、35.68、40.08 亿元，净利润为1.18、1.64、2.13 亿元，EPS 为0.33、0.46、0.60 元（假设增发顺利实施，公司摊后EPS 分别为0.30、0.40、0.51 元）。国防装备行业可比公司2014 年平均PE42X，考虑公司具备成为CEC 国防装备电子整合平台的可能，给予其2014 年PE35X，目标价16.0 元。公司2014 年PE29X，远低于国防装备行业42X 的估值水平；大幅低估原因在于，市场对公司有望成为CEC 国防装备整合平台的认识不足。不同于市场观点，我们认为，增发预案凸显集团利用上市公司平台“做加减法”的趋势，集团人事变动显示整体上市节奏将加快；在国企改革加速、CEC 资产整合背景下，公司有望作为重要支撑点。十三年来首次增发募资，预计集团整合将加快。1）本次增发除拟扩建高新电子与电池项目外，将收购集团旗下四家公司，优质资产注入预计将是公司加快整合的标志性事件。2）上市公司已悄然深度做“加减法”，将捋顺各业务关系。3）集团人事变动预示未来集团整合节奏将加快。中电振华新任董事长于2013 年5 月上任、与此轮融资同步，其历任CEC 系统装备部主任。结合上任时间点与履历，我们判断，振华系将成为CEC 旗下新一轮资本运作领域。CEC 整合：公司有望成为国防装备电子平台。1）根据振华系股权结构判断，预计将类似长城系做法：第一步将上市公司纳入直接管理企业。2）公司为CEC 旗下唯一国防装备电子上市平台。我们判断2010年其收购中国振华正是基于此诉求，在CEC 优化战略资源整合的背景下，我们预计在公司大股东股权梳理清晰后有望加速布局。风险：业务调整低于预期，主营受市场化大幅冲击，增发不成功。","大变革时代 未被充分挖掘的电子平台  国泰君安 熊俊,毛平",None,振华科技,2
1126,看——常沧峦——做的股，就是牛,中国的媒体有几句是真话，哦，半夜鸡叫时倒是说了真话。别太信了！高手在民间，看,None,明星电力,1
1127,这股主力他妈死了，主力没有心情做！！,这股主力他妈死了，主力没有心情做！！,None,利源精制,0
1128,南方航空，理性判断后市？,南方航空，理性判断后市？,None,南方航空,2
1129,再来2万手 砸到3.6啊,下面挂了那么多 怎么不砸盘了？哈,股东,华电能源,1
1130,研报日期：2014-07-27速效救心丸的经营情况：各销售终端进行了品规区隔:速效救心丸有三个品规，120S、150S 和180S，分别对应OTC 商销、医院和OTC 可控终端(主要是一些大连锁)；销售模式由商销向终端拉动转变：传统的商销模式就是公司往一级分销商发货，然后一级分销商往二级、三级分销商发货，公司对货物的流向、终端的价格缺乏控制力；终端拉动（包含医院和OTC 可控终端）的销售模式是公司直接向部分OTC 终端（主要是大连锁）以及和商业公司合作开发医疗终端，公司对货物的流向以及终端的价格有较强控制力；近几年，公司在销售上重点做的是商销向终端拉动的转变，终端拉动取得了较快的增长，目前保持20~30%的增长，销售占比大约40%左右（其中医院和可控OTC 终端的销售比例大约为3：1）；转变患者对产品的认识，长期将有利于销量提升：实行终端拉动的销售策略，了终端的可控以外，另外一个最大的好处是对患者的教育。长期以来，速效救心丸是大部分患者心绞痛发作时的必备药品，但实际上产品对于平稳期的预防也有非常良好的功效，只是产品的名字会让患者认为速效救心丸只是急救用药，患者用药观念的改变需要通过医生的教育来实现。现在公司大力加大产品的学术研究以及医生的学术教育，逐步转变医生对产品的认识。长期来看，患者对产品认识的转变将拉动产品用量提升，包括医院、OTC 终端。速效救心丸进入国家低价药产品目录，未来将逐步提价：速效救心丸理论上具有1 倍左右的提价空间：主要品种速效救心丸进入国家低价药目录，同时该品种也是国家基本药物目录品种，按照原先的最高零售价测算，速效救心丸目前的日使用金额不到3 元/天，如果按照目前的实际终端售价来看，速效救心丸的日使用金额在2.5 元/天左右，按照中成药类低价药产品日使用金额5 元/天内自主定价的规定来看，速效救心丸理论上具有1倍左右的价格提升空间。业绩预测和投资评价：我们预计14~16 年净利润同比增长14%、26%和22%，实现EPS 0.54 元、0.69 元和0.84 元。公司资源禀赋突出，品种资源储备丰富，长期来看机制到位将释放内部管理活力；中短期来看，速效救心丸进入低价药目录后逐步提价对业绩将有较大弹性，而定向增发的推进将对股价方面有较大的积极性，我们维持“强烈推荐-A”评级，按照2015 年25 倍预测PE，目标价17.25 元。主要风险是低价药政策推进低于预期、公司管理改善进度低于预期。[招商证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。,再融资彰显做强信心，速效救心丸具有较大提价弹性查看PDF原文,研报,中新药业,2
1131,快下来吧,南方汇通压力在11.30，先卖出,None,南方汇通,0
1132,就是一个垃圾，趁早换股，否则浪费了大好行情，大盘下跌，跌的最猛的还是这个垃圾,托们，还好意思说银鸽和钼有关系吗,None,银鸽投资,0
1133,不要买,已经烂了，垃圾了,None,海兰信,0
1134,垃圾标准股份无庄，跟大盘小涨马上跌  标准已经遇到5块钱历史大阻力 很快就会跌 逃顶好机会,垃圾标准股份无庄，跟大盘小涨马上跌逃顶好机会,None,标准股份,0
1135,现在大盘涨得好，电建停着，尽快复盘嘛，更待何时。,强烈要求早点复盘,None,中国电建,1
1136,矿产资源 加房地产,抢进000735罗牛山,None,卧龙地产,1
1137,强力震仓，小单在捡筹码,制造成交量下跌,None,国旅联合,0
1138,通葡要开始跌了。,通葡要开始跌了。,股东,通葡股份,0
1139,大盘涨了接近200点，死驴不涨反跌。,国旅变死驴,None,国旅联合,0
1140,跌停买点儿,跌停买点儿,股东,通葡股份,0
1141,这可是杭汽轮b另一个重磅利好呀。杭州银行上市随时可能出公告的，到时想买也买不到了。,客观预计，杭州银行今年上市概率80%，明年上市100%,None,杭汽轮B,1
1142,不想说,卖了！,None,柳化股份,0
1143,研报日期：2014-07-26投资建议：预计工商银行 2014/2015 年净利润增速分别为 9%/8%，对应 EPS 0.82/0.88 元，BVPS 4.18/4.17 元，现交易于 4.32/4.00 倍 PE，0.84/0.74 倍 PB，目标价 3.88 元，谨慎增持。公司事件：工商银行 7 月 25 日晚公布优先股发行预案，拟非公开发行境内优先股 450 亿元，境外优先股 350 亿元，合计 800 亿元。事件点评：1.预计工商银行本次将优先选择发行境外优先股。我们预计工商银行本次将优先选择发行境外优先股，理由有三：境外市场流动性较境内更宽松，优先股发行成本较境内更低；工商银行已在 H 股上市，在境外市场受投资者认可度较高；发行境外优先股有利于扩大工商银行在海外市场影响力，有利于其境外分支机构扩大经营。2.预计境外发行优先股可提升一级资本充足率 30bp。 根据本次境外发行预案，若成功发行优先股 350 亿元，以 14Q1 末数据静态测算，可提升工商银行一级资本充足率 30bp至 11.92%，提升资本充足率 30bp 至 14.37%，可支持加权风险资产多增 3684 亿元。3.预计境内发行优先股可提升一级资本充足率 39bp。 根据本次境内发行预案，若成功发行优先股 450 亿元，以 14Q1 末数据静态测算，可提升工商银行一级资本充足率 39bp至 12%，提升资本充足率 39bp 至 14.46%，可支持加权风险资产多增 4737 亿元。4.本次优先股发行将有利于工商银行更好支持实体经济。若本次境内外优先股均能发行成功，将为工商银行打开约 8400 亿元的风险资产增长空间，有利于工商银行更好的借助贷款或同业投资等渠道向实体经济提供融资支持，更好的以金融资源支持实体经济。风险提示：优先股发行预案未被股东大会通过。[国泰君安证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。,非公开发行优先股预案点评：发行优先股，先境外再境内查看PDF原文,研报,工商银行,2
1144,金融，有色，煤冲短期头部，高速，电力，航运有戏了,金融，有色，煤冲短期头部，高速，电力，航运有戏了,股东,福建高速,1
1145,转移,钱都到券商里了,None,江淮汽车,2
1146,垃圾庄,波导庄：自虐的时间也够长了，太过了怕自己醒不了啦。,None,波导股份,0
1147,纯垃圾，还有一群狗托,怎么没人喊涨停了？暴露了吧,None,江淮汽车,0
1148,我先出来了。,涨势不涨，接下来将面临大跌,None,波导股份,0
1149,,真真切切不要脸的死瘟庄,None,北方创业,0
1150,看钼矿新华龙与镍矿华泽钴镍、吉恩镍业,钼镍矿概念都涨疯了，强烈要求天成披露钼镍矿整合进展公告,None,天成控股,2
1151,顺鑫农业,北京国企改革,股东,顺鑫农业,2
1152,庄家折腾了这么久，是收获的季节了。一个月内站上7.2元，大家拭目以待。,一个月内站上7.2元,None,三一重工,1
1153,,阳痿鸡鸡每次冲一下，就阳痿了。哈哈哈,None,华东重机,0
1154,问题在于大家关注的是它以后是注入环保还是核电,问题在于大家关注的是它以后是注入环保还是核电,股东,中电远达,2
1155,鸟,妈的主力趁大盘上攻出货,None,神州信息,1
1156,看看所谓的理财专家，基金净值就知道他们是怎么死的,不做不死,股东,中电远达,2
1157,惨了,昨天那百分之13、6的资金全部被套,None,神州信息,0
1158,大家有谁知道原因吗？,为什么就是涨不上去啊，从20多块跌到了16,None,科力远,0
1159,完全可以快速拉升,先前拉到5个点也不过用了5千万说明上方比较空虚,股东,梅花生物,1
1160,买完好暴跌,快买,股东,*ST南钢,0
1161,我看这个绩优股会到40元以上，净资产高、利润好，中港通首选的蓝筹小盘股。。。。,一汽富维主升浪很快就会来临,None,一汽富维,1
1162,1111,没有庄家的股，大盘就是涨100点，83也不会涨的,None,博信股份,0
1163,主力真垃圾，这么好的走势居然还卖出！,主力真垃圾！,股东,江淮汽车,1
1164,*ST常铝涨停！,*ST常铝涨停！,股东,*ST新业,1
1165,全部交出。。。你们懂得,以失败重组后低开,None,中国电建,0
1166,完了完了，1414.1444/,完了,股东,美尔雅,0
1167,风萧萧兮易水寒，散户入市兮骨不还。,风萧萧兮易水寒，散户入市兮骨不还。,股东,北方创业,0
1168,主力抽出资金打别的股去了？,今天美克的表现已经预料的到，大盘狂涨它就歇菜,股东,美克家居,0
1169,已经卖完了，换权重股了,已经卖完了，换权重股了,None,天广消防,0
1170,哈哈哈,不要插老傅了，前后都被人插遍了,None,金鹰股份,0
1171,,300380,股东,天齐锂业,2
1172,拜拜,"成不了大器,拜拜",None,黑化股份,0
1173,600872,大盘涨了四.五.百点它还在喝酱油/真不是东西//,None,中炬高新,0
1174,9.24出了50000，想回到9.10以下补，可现在主力就是让补，没办法只有在9.16补了不30000。,西南出了就补就不回了，后悔了,股东,西南证券,1
1175,今天跌停！,今天跌停！,None,华电能源,0
1176,现在还抛售有色股是傻逼,百利电气是有色股,None,百利电气,1
1177,上周五没有涨停，这次涨停板。,上周五没有涨停，这次涨停板。,股东,华泽钴镍,1
1178,"人生如此,股市如此,此股更是如此.可怜可怜庄家,都来买点儿吧---------------000000000000000000000000000000000",吃亏是福,None,长春经开,2
1179,最后疯狂地震仓,连续多次压低后拉回,None,当升科技,1
1180,小心了,拉高出货观天象 俩阳三阴看震荡 出手买入细思量 专套无知小儿郎,None,冠城大通,0
1181,你们说呢？现在看都不用看呵！,突破7.8前高买上点儿～,None,新五丰,1
1182,大通现在是小单买 大单卖 典型的出货行情 散户们不要上当啊,大通现在是小单买 大单卖 典型的出货行情 散户们不要上当啊,None,冠城大通,0
1183,万和垃圾一个,烂货,None,万和电气,0
1184,太差,太差,None,新日恒力,0
1185,机会,两市三元多的有色加环保股002379,None,广晟有色,1
1186,很垃圾，走为上，,很垃圾，走为上，,None,联美控股,0
1187,上档卖盘不多，而且今天还没放量，庄家你拉涨停吧，俺们是短线客,上档卖盘不多，而且今天还没放量，庄家你拉涨停吧，俺们是短线客,None,露天煤业,1
1188,哈哈哈,记得俺说的话了吧？市场会灭掉这个庄孙子！,None,铁龙物流,0
1189,错过了一周大好行情啊,错过了一周大好行情啊,None,合众思壮,1
1190,拜托快点长，脸面不长丢不起。,拜托快点长，脸面不长丢不起。,股东,铁龙物流,1
1191,过7.05勃起确认，可以逢低加仓！,勃起了！,股东,深圳燃气,1
1192,"最新消息：《北京市郊铁路拟接河北多地，包括燕郊、廊坊、涿州等周边城市》新京报讯 （记者邓琦）北京市正在与铁路部门编制市郊铁路线网规划，利用既有的铁路资源开行市郊列车。根据前期规划，怀柔、平谷等4个远距离新城以及燕郊、廊坊、涿州等东部和南部周边城市，拟通过市郊铁路连接北京中心区，可1小时通达。京津冀交通纳入北京总体规划，针对委员的建议，市规划部门回应称，北京市多部委共同组织了与河北省、天津市进行交通特征及数据的对接，并将其纳入今年重新修编的《北京城市总体规划》的综合交通体系中。A股上周五高开一路上行，截止收盘沪指报2126.61点，涨21.55点，涨幅1.02%；深成指报7578.12点，涨74.72点，涨幅1.00%；创业板指报1285.77点，涨13.89点，涨幅1.09%。板块方面，石油、钢铁、煤炭、有色、黄金领涨，锂电池、稀土永磁、生态农业、白色家电、互联网上涨；房地产、林业、铁路、钢铁、工程机械、次新股下跌。主板方面，沪指周五继续大涨，主要受近日政策面、基本面利好消息影响，不过成交量低于周四，但这不是什么大问题，因为金额维持在千亿大关以上说明交投活跃。技术指标看，沪指周二大涨后周三略微休整，周四周五在利好消息带动下大举上攻，一举突破2100点关口，K线走势极其完美， VOL、MACD指标力挺继续上涨，下一步剑指前期高点2146点位；另外，上周涨逾66点涨幅超3%，创下近三个月来新高 。上周京津冀板块各股跟随大盘的反弹而进一步上扬，在利好消息的刺激下进入了补涨行情，涨势良好，上周京津冀板块各股表现排名是：7.宝硕股份涨2.53%。总体来说，京津冀板块各股股上周涨势强劲，普遍涨幅大于大盘的周涨幅3%，表明京津冀板块是市场关注的焦点，属于一个强势板块，本周随着大盘的上涨在利好消息不断地公布下，还会继续爆炒受到市场的追捧。本周京津冀概念股各股走势分析：2.宝硕股份 前段时间探底6.45后展开反弹一路向上，形成一个标准的上升通道，近期涨到8.68后下跌洗盘,近期一直在8元附近盘整，周五探底7.84后反弹上涨，目前有调整已经结束迹象,本周会在京津冀利好消息刺激下进一步反弹加速上涨，将来会重回上升通道继续上涨,目标位10元。","京津冀股利好不断,爆炒时代来临,宝硕走势分析！",股东,宝硕股份,2
1193,大盘涨了80点，海蓝信毛都没涨一个，操她们的海蓝信，还有经常卖出的同志，你们也太不地道了,股价滞涨与海蓝信高管不作为用直接关系,None,海兰信,0
1194,上证e互动的问题都不敢回答,公司高层都是垃圾,None,中葡股份,0
1195,快进，两市最靠谱票子下午拉升4个点!想坐飞机快买票!,快进，两市最靠谱票子下午拉升4个点!想坐飞机快买票!,股东,江海股份,1
1196,娘们换成戴把的了！,打起来凶，拉起来猛，操盘手换了！,股东,华升股份,1
1197,嘻嘻,漂亮姐姐喂，小秋哥哥八点半去看你哦,None,国联水产,2
1198,常观硬弩弦先断，每见钢刀口易伤，惹祸皆从闲口舌，招灾多为坏心肠。,持仓有这股票的来,None,华升股份,2
1199,死股一只,死股一只,None,工大首创,0
1200,机构有又跑感觉,30分钟散户买进600俞万？,None,国栋建设,1
